36971874,37715699,36023406,35203206,33314928,32790007,30252946,34355120,34147985,40843563,43193203,42533387,34079836,44189293,38441431,36517717,30856633,47507777,31747563,34765637,42909122,41716940,39871946,45230876,36139826,44371442,34387337,36226446,40670628,31022268,30872298,47794472,40987130,29279536,34341985,37286676,33325458,39040511,39579927,39077365,34524376,38871527,36495848,39386175,35057332,26145724,43602302,45369855,39158165,31805761,39498419,33151992,42013553,44037102,38749207,44388082,40589899,38052103,31089377,39506070,39180583,38228942,41657834,41128310,39544391,39588093,39084199,38306329,37056862,37730001,35480924,40762172,48256479,37984776,33080724,32916505,43884346,43334958,28845526,30579386,34529678,35797692,39578512,42639932,45548616,38839482,38345487,47110075,41792652,38177464,35585619,33431043,43858860,41771970,29693474,44902128,30880968,31226573,40678825,33460036,38706017,44273684,31972712,37899054,31782048,35839240,42459711,35630842,41119992,40566553,40461360,40715081,38604072,42147285,45567085,31770473,32692321,34849946,39068815,40023490,48750618,33818318,45045466,34294469,42701230,37631341,34857650,32906319,42587483,34623287,33177231,45376691,36244143,38710776,32444907,36924137,41800617,33963287,43190651,38546615,44343261,39284707,29675937,36613044,38793335,45504288,40242327,40884503,28146663,42944039,33900651,37545044,30936227,45309457,34571753,41549933,36254905,36271077,32414349,43286024,31174847,31780996,35151590,31409873,42491736,37280022,30294922,38974573,33325760,39484517,37128053,33320818,43427358,41187424,33844371,37274585,44042060,37648541,45966368,40073445,37534736,31576952,33381339,31216132,39481463,40122407,31371680,35201738,41896623,48895600,39039682,41673116,29943719,34733898,45373786,46897589,35519268,40484136,33937275,32150961,36660281,29059014,46512828,47325641,40853588,43019785,46369711,44508365,40180418,34209898,35836335,35279322,43993479,48866550,35914640,35283787,33180889,35754505,36402012,44275371,40793340,40732900,35467567,35764427,41619213,41838005,40059775,47746583,33783756,41076358,40801867,35329185,41919117,43922097,29931522,43937319,33180820,42469768,44416326,31218283,44868930,40192679,29611797,41057677,37971347,38102482,41208513,28070458,24925108,39295266,41132725,40143323,39757861,39408888,43082501,39917841,36607840,44432748,33173518,46016146,43756978,42676167,40715072,34931497,32900173,30386063,28844473,39927203,45146898,41308413,26409709,43723565,37589246,31769360,38531698,46616147,44805487,30194651,37348498,41511578,33074064,42502412,37637433,40301103,44946121,32400038,40280531,46105236,31989039,44436841,44443778,40038210,48143441,41825532,35570591,41047897,45162055,35677816,41397214,47002053,45223750,41271207,32751632,38176762,42079415,45580557,27871964,41375782,32806707,31162510,40169839,43422223,40410949,43041606,35109530,34595311,39673870,32524393,36798561,36275810,38286819,34888237,31762219,44980232,36490214,37413591,34049335,35928437,39604282,28094636,39879235,40378795,31569243,41583475,40942450,37866351,41605048,41420210,38828582,37860199,44586780,46444224,34743735,40905947,44168882,48771780,40314172,33698302,38358421,40103625,32284006,38117269,30572825,31198914,43248832,44009283,35221092,41667733,37291935,47802905,36032353,35809026,44022637,38695648,33930735,30632802,47455650,32751575,45281997,32901627,29022729,35081997,35611992,36496258,40125168,32482828,45384168,45152637,30342161,38348960,47095793,41467578,37147687,36933184,39883804,40726466,41537151,39622405,42238161,45651313,41485285,44588234,33198024,38471892,43893982,30985082,43459309,36868553,40477867,36708500
-101073973,-83636349,-83054705,-98357423,-88042923,-84565420,-102162882,-81659070,-84477250,-80979435,-101669330,-98004988,-91227608,-87781594,-102604797,-85866182,-83526479,-98627951,-93079055,-79031674,-75128670,-106999195,-93397106,-96823706,-96029725,-114856089,-81082923,-101294059,-86722352,-86629331,-85929742,-115538422,-76287669,-89373855,-99365767,-77296596,-108871953,-81371951,-94050144,-78593865,-102784569,-82098592,-87538989,-85238529,-77694287,-80448254,-116552636,-97603949,-74786886,-91387110,-87468825,-91559968,-71334399,-97560340,-77487762,-89922751,-83953648,-83924711,-84986113,-86084340,-86226228,-83884380,-95044476,-74678956,-81245804,-88633539,-87419003,-84676123,-88961579,-79355121,-108176693,-100760429,-99602542,-89589862,-81986767,-92574611,-92503744,-83749418,-96581962,-100671422,-100207642,-78625265,-80093007,-85004661,-123114725,-86479430,-86546080,-98397443,-84900917,-107727360,-82959617,-93876485,-112439084,-77242228,-97299947,-72948391,-83885902,-101944129,-106249045,-84585773,-80736884,-123108438,-98540485,-89052317,-95164021,-82196202,-96457068,-112052427,-80333192,-74599801,-93831980,-103211191,-76604364,-76750888,-104539066,-81620830,-80887321,-114591728,-84280171,-120798610,-116540670,-91214054,-98182922,-94095969,-96509390,-87866487,-106699567,-84716723,-96585026,-78234209,-101816432,-96516214,-82564040,-88664186,-88193305,-86597869,-85866011,-106876440,-74650311,-82727678,-84944639,-76620489,-96743007,-105590018,-82960460,-100311701,-76057696,-96146512,-80993806,-72727518,-92131777,-86778272,-91456167,-88605896,-85025616,-86742979,-92688068,-87047966,-82086658,-77684264,-97269835,-81773916,-94966276,-96572810,-83040222,-109568090,-96965990,-93503803,-96056153,-82080528,-84596990,-83355865,-98608778,-77372827,-84474050,-119540624,-85712873,-80877395,-91886372,-91206586,-122325880,-82461197,-86704571,-87461537,-91848796,-96666863,-84338325,-89971538,-72262236,-105161657,-85244161,-81052453,-104386683,-86645592,-86897472,-119686316,-76889200,-96968290,-79769899,-96981584,-80913605,-98637560,-118102370,-106943963,-94194013,-119069624,-117225934,-92232594,-78829021,-86343937,-86033176,-82179654,-95763493,-100836782,-82076470,-99170439,-101298072,-89661120,-86143252,-96141967,-95758636,-113991849,-79165314,-94881607,-78839413,-111917217,-97380646,-100931173,-84595232,-117760165,-85791823,-81057419,-101746919,-89310982,-82425518,-104620856,-85941752,-92309475,-88464873,-98394921,-88618552,-80665879,-97971208,-94594228,-91636399,-92914785,-90230506,-97101567,-80713465,-85949844,-81929185,-81995016,-111841787,-81207860,-94389877,-89017515,-88725226,-117389163,-102829456,-110599503,-72730177,-73606194,-87730743,-85175034,-85296659,-82773890,-82078342,-122025047,-94674112,-93736916,-98224206,-97581441,-82945214,-96391904,-84035565,-94235561,-93766524,-82857328,-82792578,-87179177,-99054584,-102399697,-84976020,-89687211,-94075720,-97933708,-74712018,-94531738,-83394574,-90796318,-91285758,-88174757,-119009380,-86684816,-91929979,-78819682,-117848982,-85434355,-98431898,-108122735,-99694578,-105486538,-114074901,-85521751,-91599215,-122374776,-82438841,-96811409,-83691315,-84713359,-80595763,-88195862,-96280341,-78057252,-81494193,-82114703,-81485687,-97260900,-94789475,-99337840,-85732062,-81969020,-83876179,-74647334,-87697982,-90236118,-80043417,-77581631,-83126646,-81498979,-104883581,-99152181,-103006747,-85337737,-83192192,-84884036,-83338128,-83316860,-81132151,-84671365,-85931969,-108395473,-102506442,-76859662,-89223228,-98464102,-87403882,-81864218,-105106881,-87744819,-97704041,-122568442,-90439399,-81332211,-99016376,-96099250,-85209082,-103102335,-84826280,-103266700,-87827460,-86891286,-90130552,-85772815,-83292152,-95085922,-97718955,-117191848,-95512817,-84212644,-81172169,-98087971,-90873808,-95702010,-111580197,-104287257,-83749850,-67377410,-83840177,-121908324,-94021032,-111183650,-83737014,-91898910,-105548200,-86989485,-97484880,-87320767,-96472847,-93275622,-73595066,-97142872,-92528910,-106097284,-73203001,-84834731,-88754483,-76355165,-99508075,-76278531
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
